1019091,South Side Farmers' Market,1360
1018098,South St. Joseph Farmers Market at the Junction,1361
1021563,South Waterfront Farmers Market,1362
1021589,South Windsor Farmers' Market,1363
1002063,Southern Tier Farmers Market - Olean,1364
1019979,Southshore Outdoor Market,1365
1021326,Southwest Plaza Farmers Market,1366
1005560,Southwest Virginia Farmers' Market,1367
1019305,Sowing Seeds Growing Futures Farmers Market,1368
1018952,Spanish Peaks Farm Stand,1369
1021568,Sparks United Methodist Church Farmer's Market,1370
1019173,Speedway Farmers Market,1371
1019784,Spotsylvania Farmers Market - Spotsylvania Regional Medical Center,1372
1019452,Spotsylvania Farmers Market - VDOT Commuter Parking Lot,1373
1019782,Spotsylvania Farmers Market - VDOT Commuter Parking Lot,1374
1021394,Springdale Farmers’ Market,1375
1003588,Square Market,1376
1021670,St. John Farmers Market,1377
1018312,St. Johns Farmers Market,1378
1021466,St. Louis Farmers Market,1379
1019628,St. Maries Farmers Market,1380
1020176,St. Matthews Farmers Market,1381
1019675,St. Michaels Farmers Market,1382
1007810,St. Paul Farmers' Market,1383
1012278,St. Petersburg Saturday Morning Market,1384
1021483,St. Phillips Plaza Market,1385
1012766,Stafford Community Farmers' Market,1386
1018211,Stanly Commons Farmers Market,1387
1021526,Stayton Farmers Market ,1388
1012100,STCC Farmers' Market,1389
1018918,STCC Open Air Market,1390
1021333,Steelville Farmer & Artist Saturday Morning Market,1391
1021334,Steelville Farmer & Artist Wednesday Night Market,1392
1010057,Stones River Market,1393
1019526,Stow Community Farmers Market,1394
1018451,Stowe Farmers' Market,1395
1012116,Suffolk Farmers' Market,1396
1019545,Summit Lake Neighborhood Farmers' Market,1397
1019036,Sumter Farmers Market,1398
1019112,Sunday Market on Main Street,1399
1007271,Sunland Park Ardovino's DC Farmers' Market,1400
1020186,Sunnyvale Farmers' Market,1401
1021432,Superior Farm-to-Fantastic Farmer's Market,1402
1009707,Surfside Beach Farmers Market,1403
1008173,Surfside Sunset Market,1404
1020149,Surprise Valley Farmers Market,1405
1019481,Sustain Greenville Farmers Market,1406
1021643,Sustainable Food Center Farmers' Market Downtown,1407
1021644,Sustainable Food Center Farmers' Market Sunset Valley,1408
1002765,Suttons Bay Farmers Market,1409
1019981,Suwanee Farmers Market,1410
1021313,Swarthmore Farmers Market,1411
1018923,Sweetwater Sunday Market,1412
1019015,Tahoe City Farmers Market Thursday CFM,1413
1020036,Tamarack Junction Casino Farmers' Market,1414
1018476,Taos Farmers' Market,1415
1020073,Taylorsville Farmers Market Inc.,1416
1011738,TD Saturday Market,1417
1019138,Team Jaffrey Farmers Market,1418
1003982,Telluride Farmers' Market,1419
1020147,Temescal Urban Village Farmers' Market ,1420
1019075,Temple Terrace Farmers' Market,1421
1021694,Tenino Farmers Market,1422
1018994,Terra Square Farmers Market,1423
1010998,Terre Haute Farmers Market,1424
1000710,Texas Farmers' Market at Lakeline,1425
1021616,Texas Farmers' Market at Mueller,1426
1018279,Texas Township Farmers' Market,1427
1021235,The 'Whee Market,1428
1021204,The Albemarle Farmers Market,1429
1020049,The American Legion Farmers Market,1430
1019047,The Ballpark Farmers & Artisan Market,1431
1019933,The Berlin Farmers Market,1432
1021203,The BLVD Market,1433
1019596,The Capital Market of 20743,1434
1018959,The Clarksville Downtown Market,1435
1021254,The Corner Farmers Market,1436
1019181,The cornwall farmers market,1437
1019303,The Creede Farmers and Local Artisan Market,1438
1019544,The East End Farmer’s Market,1439
1019775,The Fairfield Farmers Market,1440
1019931,the Farm Market,1441
1019948,The Farm Market at Mill No. 5,1442
1019166,The Farmers Market at Maryland,1443
1019626,The Farmers Market at Tiffany Farms,1444
1019751,The Farmers’ Market at Rutherfurd Hall,1445
1021304,The Fountain Farmers' Market,1446
1019697,The Fresh MARTA Market - Bankhead Rail Station   Wednesdays  3:00-7:00p.m.,1447
1019700,The Fresh MARTA Market - College Park Rail Station   Thursdays  3:00-7:00p.m.,1448
1019699,The Fresh MARTA Market - Five Points Rail Station   Fridays  3:00-7:00p.m.,1449
1019698,The Fresh MARTA Market - H.E. Holmes Rail Station   Wednesdays  3:00-7:00p.m.,1450
1019696,The Fresh MARTA Market - Tuesdays - West End Station,1451
1021276,The Groves Marketplace,1452
1021619,The Historic City Market,1453
1012357,The Indian Shores Sunday Morning Market,1454
1019001,"The Lewis Co. Farmers Market, Inc.",1455
1021659,The LMH Market,1456
1019504,The Market at Long Valley,1457
1019966,The Market at Second Stage,1458
1018422,The Market at Town Square,1459
1021702,The Market at White River State Park ,1460
1016917,"The Market in Petersburg, Alaska",1461
1019928,"The Marketplace at Lee Branch, Lee Branch Farmers Market",1462
1011497,The Markets at Shrewsbury,1463
1019517,The Monroe Farmers’ Market,1464
1002101,The Orange Farmers Market,1465
1019739,The Orchard Farmers Market,1466
1019826,The Original Gresham Farmers Market,1467
1019975,The People’s Market,1468
1018628,The Petaluma East Side Farmers' Market,1469
1018624,The Springs Community Farmers' Market ,1470
1021499,The St. James Farmers Market,1471
1000278,The Territory Farmers' Market,1472
1020015,The Township of Little Falls Farmers Market,1473
1010798,The Village Farmers Market on California Street,1474
1012799,The West River Farmers Market,1475
1021586,The Wilmington Farmers Market,1476
1008826,The Woodland Farmers Market,1477
1008827,The Woodland Farmers Market at Woodland Healthcare,1478
1019228,Thief River Falls Farmers Market,1479
1017961,Thursday Marin Farmers Market,1480
1009802,Tigard Farmers Market,1481
1021562,Titusville Open Air Market,1482
1021744,Tiverton Farmer's Market,1483
1021447,Tontitown Farmers' Market,1484
1019963,Torrington WY Farmers Market,1485
1021490,Tosa Farmers Market,1486
1019393,Town of Hillsville Farmers Market,1487
1019213,Town of Wadley Farmers Market,1488
1006324,Townshend Farmers Market,1489
1021745,Travelers Rest Farmers Market ,1490
1019638,Treasure Lake Farmers Market and Artisan Faire,1491
1021343,Tremont Farmers Market,1492
1018933,Trout Creek Farmers Market ,1493
1020002,Troy Waterfront Farmers Market,1494
1019632,Tuesday Farmers Market at Meridianville,1495
1018397,Tuesday Market at Bloomington Community Farmers Market,1496
1021576,Tuesday Market in Library Park,1497
1018283,Tupelo Farmers' Depot,1498
1019349,Tuscaloosa River Market,1499
1012573,Twin Bridges ALL YEAR Farmers' Market,1500
1005493,Twin City Farmers Market,1501
1006169,Two Rivers Farmers/Crafter Market,1502
1018968,Union County Farm & Craft Market,1503
1019215,Union County Farmers Market,1504
1019925,Union County Farmers' Market,1505
1010158,Union Farmers Market,1506
1019540,Union Square Farmers Market,1507
1018634,Union Street Farmers Market @ Celebration Pointe,1508
1021305,University Square Farmers' Market,1509
1019764,Upper Arlington Farmers Market,1510
1021726,Uptown Farmers Market,1511
1001886,Uptown Greenville Umbrella Market,1512
1019105,Uptown Market,1513
1019448,Uptown Westerville Farmers' Market,1514
1019342,Urban Harvest Farmers Market,1515
1018852,Urbana Farmers' Market,1516
1019498,Urbana Library Farmers' Market,1517
1005631,USDA Farmers Market,1518
1001999,Utica Farmers Market,1519
1018535,Vance County Regional Farmers Market,1520
1019692,Vanderbilt Farmers Market,1521
1012325,Vashon Farmers Market - Saturday,1522
1018597,Vermillion Area Farmers Market Summer Saturday Markets,1523
1018598,Vermillion Area Farmers Market Winter Markets,1524
1019078,Vermont Farmers Market,1525
1019080,Vermont Farmers Market,1526
1019182,Vernon County Farmers Market,1527
1019952,Vernon Hills Park District Farmers Market,1528
1020048,Verona Farmers Market ,1529
1012247,Vicksburg Farmers' Market,1530
1019513,Victoria Farmers' Market,1531
1012297,Village Market- Slavic Village,1532
1018155,Village of Constantine Farmers' Market,1533
1019645,"Village of Lemont Farmers Market, ""Tuesday's on Talcott""",1534
1019156,Village of Skokie Farmers' Market,1535
1006342,Vincennes Historic Farmers Market,1536
1021297,Vine Street Market at O'Fallon Station,1537
1018214,Vineyard Farmers Market,1538
1021487,Virginia Highland Farmers Market,1539
1021251,Vizcaya Village Farmers Market,1540
1018504,Voluntown Farmers' Market ,1541
1001925,Voorheesville Farmers Market,1542
1010394,Wabasha Downtown Farmers Market ,1543
1019155,Waco Downtown Farmers Market,1544
1021537,Wagoner Farmers Market,1545
1005268,Wahiawa District Park (People's Open Market),1546
1004574,Wahoo Farmers Market,1547
1005263,Waiau District Park (People's Open Market),1548
1005269,Waikele Community Park (People's Open Market),1549
1005264,Waimanalo Beach Park (People's Open Market),1550
1005266,Waipahu District Park (People's Open Market),1551
1019489,Wakefield ,44
1021340,Wallingford Farmers Market ,1552
1020197,Walnut Creek Certified Farmers' Market,1553
1018219,Wapello County Farmers Market,1554
1021366,Washington on the Brazos Farmers Market,1555
1018552,Waterfront Farmers Market of Gig Harbor,1556
1020021,Waterloo Rotary Farm Market,1557
1019394,"Watertown, CT Farmers' Market",1558
1018319,Watford Market,1559
1001962,Waukon Farmers Market,1560
1011229,Way Green Local Fare Market,1561
1019613,Wayland Farmers Market on Main Street ,1562
1004499,Wayland Winter Farmers' Market,1563
1019016,Wayne County Farmers Market,1564
1021559,Wayne County Farmers Market,1565
1012485,Wayne State University Farmers Market,1566
1020047,Waynesboro Farmers Market,1567
1019124,Waynesburg Farmers' Market,1568
1021709,Weaver Library Farmers' Market,1569
1021452,Webb City Farmers Market,1570
1006093,Webster Springs Farmer's Market,1571
1000384,"Webster's Joe Obbie Farmers' Market, Inc.",1572
1019864,"Wednesday, Indiana County Farmers' Market",1573
1012212,Weiser Farmer's Market,1574
1019641,Welcome Center Farmers Market,1575
1019114,Wellfleet Farmers' Market,1576
1002890,Wellington Square Certified Farmers Market,1577
1002280,WesMar Farms Farm Stand,1578
1019067,West End Farmers Market,1579
1021569,West Haven Farmers Market,1580
1018650,West LA Farmers Market,1581
1011203,West Lafayette Farmers Market,1582
1019424,West Orange Farmers Market,1583
1019657,West Plains Area Farmers' Market,1584
1019877,West Point Farmers Market,1585
1002177,West Point-Town of Highlands Farmers Market,1586
1016908,West Town Health & Farmers Market,1587
1019911,West Warwick Farmers Market,1588
1012204,Westbrook Village Second Sundays Marketplace,1589
1010319,Westchase District Farmers Market,1590
1019509,Westcliffe Farm and Maker's Market,1591
1021367,Westerly Land Trust Farmers Market,1592
1019364,Western Greenbrier Farmers Market,1593
1019444,Westerville Saturday Farmers Market,1594
1021274,Westfield Farmers Market,1595
1019797,Westgate Farmers Market,1596
1021246,Westland Farmers & Artisan Market,1597
1002816,Westminster Farmers' Market,1598
1020070,Westport Rd Baptist Farmers Market,1599
1001661,Westside Community Market,1600
1021217,Westside Community Market,1601
1004515,Westside Farmers Market,1602
1005280,Westside Santa Cruz Farmers' Market,1603
1020020,Westwood Village Farmers Market,1604
1021258,Weymouth Farmers Market,1605
1020010,White House Farmers Market,1606
1021488,White Mountains Market,1607
1019955,White St. Saturday Market,1608
1019392,Whitehaven Kulliye Farmers Market,1609
1020157,Whitley County Farmers Market ,1610
1020156,Whitley County Farmers Market (WCFM),1611
1019221,Whittier Farmers Market,1612
1021495,WIC Clinic Callaghan Farmers' Market,958
1021497,WIC Clinic Naco-Perrin Farmers' Market,958
1021498,WIC Clinic Pecan Valley Farmers' Market,958
1021496,WIC Clinic Salinas Farmers' Market,958
1019878,Wilber Farmers Market,1613
1019069,Wild West Farmers Market,1614
1018274,Wilkes County Farmers' Market,1615
1019652,Wilkinsburg Thursday Open Market,1616
1021720,Williamsburg Farmers Market,1617
1019337,Williamson Farmers Market,1618
1020187,Willow Glen Farmers' Market,192
1019433,Winchester Farmers Market,1619
1019369,Winchester Farmers' Market,1620
1011274,Winchester Road Farmers Market,1621
1021231,Windmill Park Farmers Market in Cornville,1622
1019229,Winnsboro Farmers' Market,1623
1019848,Winter Farmers Market by Grow Oak Ridge,1624
1019653,Winter Farmers Market presented by Bellin Health,1625
1019449,Winter Makers Market,1626
1018925,Winters Farmers Market at The Crossing at Hollar Mill,1627
1019463,Wisconsin Rapids Downtown Farmers Market,1628
1008231,Wise Farmers' Market,1629
1019845,WNC Farmers Market,1630
1020158,Wolfe County Farmers Market,1631
1009027,Wolfeboro Area Farmers Market,1632
1019098,Wolfforth Farmers Market,1633
1020138,Woodford County Farmers Market,1634
1020168,Woodford County Farmers' Market,1635
1019038,Woodstock Farm Festival,1636
1005140,Woodstock Farm Fresh Market ,1637
1021317,Woodstock Farmers Market - Winter,1638
1021386,Woodstock Farmers Market-Saturday Summer,1638
1021385,Woodstock Farmers Market-Tuesday Summer,1638
1011337,Woodward Farmers' Market Association,1639
1021328,Woolery Farmers' Market,1640
1019912,Woonsocket Farmers Market,1641
1007309,Wrightstown Farmers Market,1642
1017915,Wytheville Farmers Market,1643
1019708,Yardlet Farmers Market - Indoor Winter Market,1644
1018508,Yardley Farmers Market,1645
1007259,Yates County Cooperative Farm and Craft Market (Penn Yan Market),1646
1002366,Yellow Green Farmers Market,1647
1019508,Yorktown Farmers Marketplace,1648
1019247,Your Neighborhood Farmers Market-CityCentre,572
1019245,Your Neighborhood Farmers Market-LaCenterra at Cinco Ranch,1649
1019246,Your Neighborhood Farmers Market-Park Lakes,1650
1019250,Your Neighborhood Farmers Market-Summerwood,1651
1019242,Your Neighborhood Farmers Market-The Groves,1652
1019244,Your Neighborhood Farmers Market-Towne Lake at Boardwalk,1653
1019327,Ypsilanti Farmers Market- Downtown,1654
1016909,Yreka Community Certified Farmers Market,1655
1021545,Yucaipa Certified Farmers Market,1656
1019863,Zebulon Farm Fresh Market,1657
1019792,Zelienople-Harmony Farmer's Market,1658
